opcode,mnem,op_enc,ops,prefs,feature_flag,exceptions
66 0F D3 /r,PSRLQ,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
0F 73 /2 ib,PSRLQ,MI,mm:merw[0..127]; imm8:mer,pref67:operand/1,MMX,UD; NMS; GP; AC
66 0F 73 /2 ib,PSRLQ,MI,xmm:merw[0..127]; imm8:mer,pref67:operand/1,SSE2,UD; NMS; GP; AC
VEX.NDS.128.66.0F.WIG D1 /r,VPSRLW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDD.128.66.0F.WIG 71 /2 ib,VPSRLW,VMI,xmm:mew; xmm:mer; imm8:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDS.128.66.0F.WIG D2 /r,VPSRLD,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDD.128.66.0F.WIG 72 /2 ib,VPSRLD,VMI,xmm:mew; xmm:mer; imm8:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDS.128.66.0F.WIG D3 /r,VPSRLQ,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDD.128.66.0F.WIG 73 /2 ib,VPSRLQ,VMI,xmm:mew; xmm:mer; imm8:mer,pref67:operand/1,AVX,UD; NMS; GP; AC
VEX.NDS.256.66.0F.WIG D1 /r,VPSRLW,RVM,ymm:mew; ymm:mer; xmm/m128:mer,pref67:operand/1,AVX2,UD; NMS; GP; AC
VEX.NDD.256.66.0F.WIG 71 /2 ib,VPSRLW,VMI,ymm:mew; ymm:mer; imm8:mer,pref67:operand/1,AVX2,UD; NMS; GP; AC
0F F8 /r,PSUBB,RM,mm:merw; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F F8 /r,PSUBB,RM,xmm:merw; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
0F F9 /r,PSUBW,RM,mm:merw; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F F9 /r,PSUBW,RM,xmm:merw; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
0F FA /r,PSUBD,RM,mm:merw; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F FA /r,PSUBD,RM,xmm:merw; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG F8 /r,VPSUBB,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F.WIG F9 /r,VPSUBW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F.WIG FA /r,VPSUBD,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG F8 /r,VPSUBB,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F.WIG F9 /r,VPSUBW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F.WIG FA /r,VPSUBD,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F FB /r,PSUBQ,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,SSE2,UD; GP
66 0F FB /r,PSUBQ,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG FB /r,VPSUBQ,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG FB /r,VPSUBQ,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F E8 /r,PSUBSB,RM,mm:merw; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F E8 /r,PSUBSB,RM,xmm:merw; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
0F E9 /r,PSUBSW,RM,mm:merw; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F E9 /r,PSUBSW,RM,xmm:merw; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG E8 /r,VPSUBSB,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F.WIG E9 /r,VPSUBSW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG E8 /r,VPSUBSB,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F.WIG E9 /r,VPSUBSW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F D8 /r,PSUBUSB,RM,mm:merw; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F D8 /r,PSUBUSB,RM,xmm:merw; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
0F D9 /r,PSUBUSW,RM,mm:merw; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F D9 /r,PSUBUSW,RM,xmm:merw; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG D8 /r,VPSUBUSB,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F.WIG D9 /r,VPSUBUSW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG D8 /r,VPSUBUSB,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F.WIG D9 /r,VPSUBUSW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
66 0F 38 17 /r,PTEST,RM,xmm:mer; xmm/m128:mer; AF:w; PF:rw; SF:rw; ZF:w; CF:w; OF:r,pref67:operand/1,SSE4_1,UD; GP; AC; PFS
VEX.128.66.0F38.WIG 17 /r,VPTEST,RM,xmm:mer; xmm/m128:mer; AF:w; PF:rw; SF:rw; ZF:w; CF:w; OF:r,pref67:operand/1,AVX,UD; GP; AC; PFS
VEX.256.66.0F38.WIG 17 /r,VPTEST,RM,ymm:mer; ymm/m256:mer; AF:w; PF:rw; SF:rw; ZF:w; CF:w; OF:r,pref67:operand/1,AVX,UD; GP; AC; PFS
0F 68 /r,PUNPCKHBW,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F 68 /r,PUNPCKHBW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
0F 69 /r,PUNPCKHWD,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F 69 /r,PUNPCKHWD,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
0F 6A /r,PUNPCKHDQ,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F 6A /r,PUNPCKHDQ,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
66 0F 6D /r,PUNPCKHQDQ,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG 68 /r,VPUNPCKHBW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F.WIG 69 /r,VPUNPCKHWD,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F.WIG 6A /r,VPUNPCKHDQ,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F.WIG 6D /r,VPUNPCKHQDQ,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG 68 /r,VPUNPCKHBW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F.WIG 69 /r,VPUNPCKHWD,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F.WIG 6A /r,VPUNPCKHDQ,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F.WIG 6D /r,VPUNPCKHQDQ,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
0F 60 /r,PUNPCKLBW,RM,mm:merw[0..127]; mm/m32:mer,pref67:operand/1,MMX,UD; GP
66 0F 60 /r,PUNPCKLBW,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
0F 61 /r,PUNPCKLWD,RM,mm:merw[0..127]; mm/m32:mer,pref67:operand/1,MMX,UD; GP
66 0F 61 /r,PUNPCKLWD,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
0F 62 /r,PUNPCKLDQ,RM,mm:merw[0..127]; mm/m32:mer,pref67:operand/1,MMX,UD; GP
66 0F 62 /r,PUNPCKLDQ,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
66 0F 6C /r,PUNPCKLQDQ,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG 60 /r,VPUNPCKLBW,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F.WIG 61 /r,VPUNPCKLWD,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F.WIG 62 /r,VPUNPCKLDQ,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.128.66.0F.WIG 6C /r,VPUNPCKLQDQ,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG 60 /r,VPUNPCKLBW,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F.WIG 61 /r,VPUNPCKLWD,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F.WIG 62 /r,VPUNPCKLDQ,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
VEX.NDS.256.66.0F.WIG 6C /r,VPUNPCKLQDQ,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
FF /6,PUSH,M,r/m16:mer; RSP:rw,pref67:operand/1,,SS; GP; PF; AC
FF /6,PUSH,M,r/m64:mer; RSP:rw,pref67:operand/1,,SS; GP; PF; AC
50+rw,PUSH,O,r16:mer; RSP:rw,,,SS; GP; PF; AC
50+rd,PUSH,O,r64:mer; RSP:rw,,,SS; GP; PF; AC
6A ib,PUSH,I,imm8:mer; RSP:rw,,,SS; GP; PF; AC
68 iw,PUSH,I,imm16:mer; RSP:rw,pref66:required/1,,SS; GP; PF; AC
68 id,PUSH,I,imm32:mer; RSP:rw,rex_w:optional/0,,SS; GP; PF; AC
66 9C,PUSHF,NP,RSP:rw; FLAGS:r,,,
9C,PUSHFQ,NP,RSP:rw; RFLAGS:r,,,
0F EF /r,PXOR,RM,mm:merw[0..127]; mm/m64:mer,pref67:operand/1,MMX,UD; GP
66 0F EF /r,PXOR,RM,xmm:merw[0..127]; xmm/m128:mer,pref67:operand/1,SSE2,UD; GP
VEX.NDS.128.66.0F.WIG EF /r,VPXOR,RVM,xmm:mew; xmm:mer; xmm/m128:mer,pref67:operand/1,AVX,UD; GP
VEX.NDS.256.66.0F.WIG EF /r,VPXOR,RVM,ymm:mew; ymm:mer; ymm/m256:mer,pref67:operand/1,AVX2,UD; GP
D0 /2,RCL,M,r/m8:mew; 1:mr; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
D2 /2,RCL,M,r/m8:mew; CL:mr; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
C0 /2 ib,RCL,MI,r/m8:mew; imm8:mer; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
D1 /2,RCL,M,r/m16:mew; 1:mr; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D3 /2,RCL,M,r/m16:mew; CL:mr; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
C1 /2 ib,RCL,MI,r/m16:mew; imm8:mer; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D1 /2,RCL,M,r/m32:mew; 1:mr; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
D1 /2,RCL,M,r/m64:mew; 1:mr; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D3 /2,RCL,M,r/m32:mew; CL:mr; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
D3 /2,RCL,M,r/m64:mew; CL:mr; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
C1 /2 ib,RCL,MI,r/m32:mew; imm8:mer; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
C1 /2 ib,RCL,MI,r/m64:mew; imm8:mer; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D0 /3,RCR,M,r/m8:mew; 1:mr; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
D2 /3,RCR,M,r/m8:mew; CL:mr; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
C0 /3 ib,RCR,MI,r/m8:mew; imm8:mer; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
D1 /3,RCR,M,r/m16:mew; 1:mr; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D3 /3,RCR,M,r/m16:mew; CL:mr; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
C1 /3 ib,RCR,MI,r/m16:mew; imm8:mer; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D1 /3,RCR,M,r/m32:mew; 1:mr; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
D1 /3,RCR,M,r/m64:mew; 1:mr; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D3 /3,RCR,M,r/m32:mew; CL:mr; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
D3 /3,RCR,M,r/m64:mew; CL:mr; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
C1 /3 ib,RCR,MI,r/m32:mew; imm8:mer; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
C1 /3 ib,RCR,MI,r/m64:mew; imm8:mer; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D0 /0,ROL,M,r/m8:mew; 1:mr; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GP; PF; AC
D2 /0,ROL,M,r/m8:mew; CL:mr; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GP; PF; AC
C0 /0 ib,ROL,MI,r/m8:mew; imm8:mer; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GP; PF; AC
D1 /0,ROL,M,r/m16:mew; 1:mr; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GP; PF; AC
D3 /0,ROL,M,r/m16:mew; CL:mr; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GP; PF; AC
C1 /0 ib,ROL,MI,r/m16:mew; imm8:mer; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GP; PF; AC
D1 /0,ROL,M,r/m32:mew; 1:mr; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GP; PF; AC
D1 /0,ROL,M,r/m64:mew; 1:mr; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GP; PF; AC
D3 /0,ROL,M,r/m32:mew; CL:mr; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GP; PF; AC
D3 /0,ROL,M,r/m64:mew; CL:mr; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GP; PF; AC
C1 /0 ib,ROL,MI,r/m32:mew; imm8:mer; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GP; PF; AC
C1 /0 ib,ROL,MI,r/m64:mew; imm8:mer; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GP; PF; AC
D0 /1,ROR,M,r/m8:mew; 1:mr; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GP; PF; AC
D2 /1,ROR,M,r/m8:mew; CL:mr; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GP; PF; AC
C0 /1 ib,ROR,MI,r/m8:mew; imm8:mer; CF:rw; OF:w,rex_w:operand/any; pref67:operand/1,,SSX; GP; PF; AC
D1 /1,ROR,M,r/m16:mew; 1:mr; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GP; PF; AC
D3 /1,ROR,M,r/m16:mew; CL:mr; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GP; PF; AC
C1 /1 ib,ROR,MI,r/m16:mew; imm8:mer; CF:rw; OF:w,pref66:required/1; pref67:operand/1,,SSX; GP; PF; AC
D1 /1,ROR,M,r/m32:mew; 1:mr; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GP; PF; AC
D1 /1,ROR,M,r/m64:mew; 1:mr; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GP; PF; AC
D3 /1,ROR,M,r/m32:mew; CL:mr; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GP; PF; AC
D3 /1,ROR,M,r/m64:mew; CL:mr; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GP; PF; AC
C1 /1 ib,ROR,MI,r/m32:mew; imm8:mer; CF:rw; OF:w,rex_w:optional/0; pref67:operand/1,,SSX; GP; PF; AC
C1 /1 ib,ROR,MI,r/m64:mew; imm8:mer; CF:rw; OF:w,rex_w:required/1; pref67:operand/1,,SSX; GP; PF; AC
0F 53 /r,RCPPS,RM,xmm:mew[0..127]; xmm/m128:mer,pref67:operand/1,SSE,UD; GP; AC; PFS
VEX.128.0F.WIG 53 /r,VRCPPS,RM,xmm:mew; xmm/m128:mer,pref67:operand/1,AVX,UD; GP; AC; PFS
VEX.256.0F.WIG 53 /r,VRCPPS,RM,ymm:mew; ymm/m256:mer,pref67:operand/1,AVX,UD; GP; AC; PFS
F3 0F 53 /r,RCPSS,RM,xmm:mew[0..31]; xmm/m32:mer,pref67:operand/1,SSE,UD; GP
VEX.NDS.LIG.F3.0F.WIG 53 /r,VRCPSS,RVM,xmm:mew; xmm:mer; xmm/m32:mer,pref67:operand/1,AVX,UD; GP
0F C7 /6,RDRAND,M,r16:mew; CF:w; OF:w; SF:w; ZF:w; AF:w; PF:w,pref66:required/1; pref67:operand/1,RDRAND,UDCPUID
0F C7 /6,RDRAND,M,r32:mew; CF:w; OF:w; SF:w; ZF:w; AF:w; PF:w,rex_w:optional/0; pref67:operand/1,RDRAND,UDCPUID
0F C7 /6,RDRAND,M,r64:mew; CF:w; OF:w; SF:w; ZF:w; AF:w; PF:w,rex_w:required/1; pref67:operand/1,RDRAND,UDCPUID
0F C7 /7,RDSEED,M,r16:mew; CF:w; OF:w; SF:w; ZF:w; AF:w; PF:w,pref66:required/1; pref67:operand/1,RDSEED,
0F C7 /7,RDSEED,M,r32:mew; CF:w; OF:w; SF:w; ZF:w; AF:w; PF:w,rex_w:optional/0; pref67:operand/1,RDSEED,
0F C7 /7,RDSEED,M,r64:mew; CF:w; OF:w; SF:w; ZF:w; AF:w; PF:w,rex_w:required/1; pref67:operand/1,RDSEED,
A4,REP_MOVS,NP,SIL:rw; [SIL]:r; DIL:rw; [DIL]:rw; CL:rw,repe:required/1; rex_w:required/1,,
A5,REP_MOVS,NP,SI:rw; [SI]:r; DI:rw; [DI]:rw; CX:rw,repe:required/1; pref66:required/1,,
A5,REP_MOVS,NP,ESI:rw; [ESI]:r; EDI:rw; [EDI]:rw; ECX:rw,repe:required/1; rex_w:optional/0,,
A5,REP_MOVS,NP,RSI:rw; [RSI]:r; RDI:rw; [RDI]:rw; RCX:rw,repe:required/1; rex_w:required/1,,
AC,REP_LODS,NP,SIL:rw; [SIL]:r; AL:w; CL:rw,repe:required/1; rex_w:required/1,,
AD,REP_LODS,NP,SI:rw; [SI]:r; AX:w; CX:rw,repe:required/1; pref66:required/1,,
AD,REP_LODS,NP,ESI:rw; [ESI]:r; EAX:w; ECX:rw,repe:required/1; rex_w:optional/0,,
AD,REP_LODS,NP,RSI:rw; [RSI]:r; RAX:w; RCX:rw,repe:required/1; rex_w:required/1,,
AA,REP_STOS,NP,SIL:rw; DIL:rw; [DIL]:w; AL:r; CL:rw,repe:required/1; rex_w:required/1,,
AB,REP_STOS,NP,SI:rw; DI:rw; [DI]:w; AX:r; CX:rw,repe:required/1; pref66:required/1,,
AB,REP_STOS,NP,ESI:rw; EDI:rw; [EDI]:w; EAX:r; ECX:rw,repe:required/1; rex_w:optional/0,,
AB,REP_STOS,NP,RSI:rw; RDI:rw; [RDI]:w; RAX:r; RCX:rw,repe:required/1; rex_w:required/1,,
A6,REPE_CMPS,NP,SIL:rw; [SIL]:r; DIL:rw; [DIL]:r; CL:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:required/1; repne:required/1; rex_w:required/1,,SS; GP; PF; AC
A7,REPE_CMPS,NP,SI:rw; [SI]:r; DI:rw; [DI]:r; CX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:required/1; pref66:required/1,,SS; GP; PF; AC
A7,REPE_CMPS,NP,ESI:rw; [ESI]:r; EDI:rw; [EDI]:r; ECX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:required/1; rex_w:optional/0,,SS; GP; PF; AC
A7,REPE_CMPS,NP,RSI:rw; [RSI]:r; RDI:rw; [RDI]:r; RCX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:required/1; rex_w:required/1,,SS; GP; PF; AC
AE,REPE_SCAS,NP,SIL:rw; DIL:rw; [DIL]:r; AL:r; CL:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:required/1; repne:required/1; rex_w:required/1,,GP; PF; AC
AF,REPE_SCAS,NP,SI:rw; DI:rw; [DI]:r; AX:r; CX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:required/1; pref66:required/1,,GP; PF; AC
AF,REPE_SCAS,NP,ESI:rw; EDI:rw; [EDI]:r; EAX:r; ECX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:required/1; rex_w:optional/0,,GP; PF; AC
AF,REPE_SCAS,NP,RSI:rw; RDI:rw; [RDI]:r; RAX:r; RCX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:required/1; rex_w:required/1,,GP; PF; AC
A7,REPNE_CMPS,NP,SI:rw; [SI]:r; DI:rw; [DI]:r; CX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repne:required/1; pref66:required/1,,SS; GP; PF; AC
A7,REPNE_CMPS,NP,ESI:rw; [ESI]:r; EDI:rw; [EDI]:r; ECX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repne:required/1; rex_w:optional/0,,SS; GP; PF; AC
A7,REPNE_CMPS,NP,RSI:rw; [RSI]:r; RDI:rw; [RDI]:r; RCX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repne:required/1; rex_w:required/1,,SS; GP; PF; AC
AF,REPNE_SCAS,NP,SI:rw; DI:rw; [DI]:r; AX:r; CX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repne:required/1; pref66:required/1,,GP; PF; AC
AF,REPNE_SCAS,NP,ESI:rw; EDI:rw; [EDI]:r; EAX:r; ECX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repne:required/1; rex_w:optional/0,,GP; PF; AC
AF,REPNE_SCAS,NP,RSI:rw; RDI:rw; [RDI]:r; RAX:r; RCX:rw; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repne:required/1; rex_w:required/1,,GP; PF; AC
C3,RET,NP,RSP:rw; RIP:w,,,SS; GP; PF; AC; NPX; SSXXX; SS; GP; PF; AC
C2 iw,RET,I,imm16:mer; RSP:rw; RIP:w,,,SS; GP; PF; AC; NPX; SSXXX; SS; GP; PF; AC
VEX.LZ.F2.0F3A.W0 F0 /r ib,RORX,RMI,r32:mew; r/m32:mer; imm8:mer,pref67:operand/1,BMI2,UDX; SSX; GP; PF; AC
VEX.LZ.F2.0F3A.W1 F0 /r ib,RORX,RMI,r64:mew; r/m64:mer; imm8:mer,pref67:operand/1,BMI2,UDX; SSX; GP; PF; AC
66 0F 3A 09 /r ib,ROUNDPD,RMI,xmm:mew[0..127]; xmm/m128:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,SSE4_1,UD; GPS; AC; PFS; XFS
VEX.128.66.0F3A.WIG 09 /r ib,VROUNDPD,RMI,xmm:mew; xmm/m128:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFS
VEX.256.66.0F3A.WIG 09 /r ib,VROUNDPD,RMI,ymm:mew; ymm/m256:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFS
66 0F 3A 08 /r ib,ROUNDPS,RMI,xmm:mew[0..127]; xmm/m128:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,SSE4_1,UD; GPS; AC; PFS; XFS
VEX.128.66.0F3A.WIG 08 /r ib,VROUNDPS,RMI,xmm:mew; xmm/m128:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFS
VEX.256.66.0F3A.WIG 08 /r ib,VROUNDPS,RMI,ymm:mew; ymm/m256:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFS
66 0F 3A 0B /r ib,ROUNDSD,RMI,xmm:mew[0..63]; xmm/m64:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,SSE4_1,UD; GP; ACS; XFS
VEX.NDS.LIG.66.0F3A.WIG 0B /r ib,VROUNDSD,RVMI,xmm:mew; xmm:mer; xmm/m64:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,AVX,UD; GP; ACS; XFS
66 0F 3A 0A /r ib,ROUNDSS,RMI,xmm:mew[0..31]; xmm/m32:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,SSE4_1,UD; GP; ACS; XFS
